store_id,category,week_start,revenue,units,unique_baskets,realized_discount,eff_discount_rate,treated_planned,treated_realized,promo_type,discount_depth_plan,baseline_revenue_4w_nonpromo,lift_pct_revenue,baseline_rev_4w_pre_any,lift_pct_revenue_any,baseline_rev_12w_nonpromo,lift_pct_revenue_nonpromo12,baseline_rev_8w_pre_allowpromo2,lift_pct_revenue_8w_allowpromo2,baseline_rev_seasonal_woi,lift_pct_revenue_seasonal,units_1w_pre,units_4w_pre,trend_4w_units,revenue_1w_pre,revenue_4w_pre,avg_price_pre_4w,promo_freq_8w,realized_promo_freq_8w,week_of_year,is_year_start,is_year_end
S0001,Bakery,2025-06-29,668.5,164,90,14.14120821006484,0.021153639805631775,0,1,None,,702.89,-0.048926574570700945,602.1375000000003,0.11021153806231915,702.89,-0.048926574570700945,,,,,142.0,153.5,3.1999999999999877,535.98,602.1375000000003,3.9095603314586875,4.0,8.0,26,0,0
S0001,Bakery,2025-07-06,653.89,173,96,11.200482861697317,0.017129001608370394,1,1,Coupon,15.0,702.89,-0.06971218825136223,615.3650000000002,0.06260512053821672,702.89,-0.06971218825136223,,,,,164.0,156.5,5.600000000000007,668.5,615.3650000000002,3.9161316568758893,3.0,8.0,27,0,0
S0001,Bakery,2025-07-13,762.66,188,97,59.02890510696862,0.07739871647519028,0,1,None,,702.89,0.08503464268946774,656.3625000000002,0.16194938010626714,702.89,0.08503464268946774,,,,,173.0,167.5,-3.20000000000001,653.89,656.3625000000002,3.9116407978894663,4.0,8.0,28,0,0
S0001,Bakery,2025-07-20,621.46,155,86,17.971531238056226,0.028918242908724977,0,1,None,,702.89,-0.11585027529200864,655.2575000000003,-0.0515789594167182,702.89,-0.11585027529200864,,,,,188.0,166.75,14.700000000000024,762.66,655.2575000000003,3.921784916191794,3.0,8.0,29,0,0
S0001,Bakery,2025-07-27,560.7,145,82,16.01250654858426,0.02855806411375826,0,1,None,,702.89,-0.2022933887236978,676.6275000000003,-0.17133134553354717,702.89,-0.2022933887236978,,,,,155.0,170.0,-1.1999999999999855,621.46,676.6275000000003,3.980512994338091,3.0,8.0,30,0,0
S0001,Bakery,2025-08-03,645.92,163,87,38.172387944571476,0.05909770241604452,0,1,None,,702.89,-0.08105108907510425,649.6775000000002,-0.005783638805407723,702.89,-0.08105108907510425,,,,,145.0,165.25,-11.700000000000001,560.7,649.6775000000002,3.9281822542203453,3.0,8.0,31,0,0
S0001,Bakery,2025-08-10,652.36,161,83,4.6633190590590905,0.007148382885307331,0,1,None,,702.89,-0.07188891576206799,647.6850000000002,0.007218014930096945,702.89,-0.07188891576206799,,,,,163.0,162.75,-8.500000000000002,645.92,647.6850000000002,3.973929355181372,2.0,8.0,32,0,0
S0001,Bakery,2025-08-17,543.73,140,84,10.538429216957521,0.019381732140874186,0,1,None,,702.89,-0.22643656902217982,620.1100000000002,-0.1231716953443747,702.89,-0.22643656902217982,,,,,161.0,156.0,3.5999999999999965,652.36,620.1100000000002,3.972735189726106,2.0,8.0,33,0,0
S0001,Bakery,2025-08-24,681.9399999999999,161,87,13.550749961852125,0.019870883012951472,0,1,None,,702.89,-0.029805517221755957,600.6775000000002,0.13528474097997623,702.89,-0.029805517221755957,,,,,140.0,152.25,-1.6999999999999937,543.73,600.6775000000002,3.9413267795878575,1.0,8.0,34,0,0
S0001,Bakery,2025-08-31,513.28,131,78,9.762702697608374,0.01902022813592654,0,1,None,,702.89,-0.26975771457838355,630.9875000000002,-0.18654489985934772,702.89,-0.26975771457838355,,,,,161.0,156.25,-2.6999999999999846,681.9399999999999,630.9875000000002,4.033515685135083,1.0,8.0,35,0,0
S0001,Bakery,2025-09-07,602.6,147,83,3.166785641571784,0.005255203520696621,0,1,None,,702.89,-0.14268235428018605,597.8275000000002,0.007983072040011219,702.89,-0.14268235428018605,,,,,131.0,148.25,-6.899999999999986,513.28,597.8275000000002,4.0223828232421415,0.0,8.0,36,0,0
S0001,Bakery,2025-09-14,589.39,149,79,4.913221837817494,0.008336113333815459,0,1,None,,702.89,-0.16147619115366557,585.3875000000002,0.006837351327112086,702.89,-0.16147619115366557,,,,,147.0,144.75,-0.8999999999999981,602.6,585.3875000000002,4.034231388755303,0.0,8.0,37,0,0
S0001,Bakery,2025-09-21,649.64,171,93,9.325760210881413,0.014355274014656446,0,1,None,,702.89,-0.07575865355887834,596.8025000000002,0.08853431411564082,702.89,-0.07575865355887834,,,,,149.0,147.0,-2.0000000000000013,589.39,596.8025000000002,4.052194356157028,0.0,8.0,38,0,0
S0001,Bakery,2025-09-28,486.58,123,82,35.2475166382164,0.07243930420119282,0,1,None,,702.89,-0.30774374368677887,588.7275000000002,-0.1735055692149597,702.89,-0.30774374368677887,,,,,171.0,149.5,12.200000000000006,649.64,588.7275000000002,3.943047394550113,0.0,8.0,39,0,0
S0001,Bakery,2025-10-05,641.17,159,83,53.290829986727594,0.08311497728641015,0,1,None,,702.89,-0.08780890324232814,582.0525000000002,0.10156729848252469,702.89,-0.08780890324232814,,,,,123.0,147.5,-4.9999999999999964,486.58,582.0525000000002,3.952489149654687,0.0,8.0,40,0,0
S0001,Bakery,2025-10-12,664.2,167,89,1.3853479292077835,0.0020857391285874485,0,1,None,,702.89,-0.05504417476418777,591.6950000000002,0.12253779396479582,702.89,-0.05504417476418777,,,,,159.0,150.5,-1.7999999999999887,641.17,591.6950000000002,3.9357881484995074,0.0,8.0,41,0,0
S0001,Bakery,2025-10-19,653.45,161,84,10.625754197475812,0.016261005734908275,0,1,None,,702.89,-0.07033817524790499,610.3975000000003,0.07053190748651454,702.89,-0.07033817524790499,,,,,167.0,155.0,2.4000000000000052,664.2,610.3975000000003,3.9411901297718623,0.0,8.0,42,0,0
S0001,Bakery,2025-10-26,562.77,142,75,6.50723662064623,0.011562870481095706,0,1,None,,702.89,-0.1993484044445077,611.3500000000003,-0.07946348245685818,702.89,-0.1993484044445077,,,,,161.0,152.5,12.200000000000001,653.45,611.3500000000003,4.006097960943996,0.0,8.0,43,0,0
S0001,Baking,2024-12-29,284.64,79,43,7.72065592270737,0.02712428303368244,0,1,None,,,,652.9400000000003,-0.5640640793947379,,,,,,,,162.33333333333334,,,652.9400000000003,4.022818961475463,0.0,7.0,52,0,1
S0001,Baking,2025-01-05,672.25,184,99,13.769669314731358,0.020482959188890083,0,1,None,,,,534.0966666666669,0.25866728245199,,,,,,,79.0,135.66666666666666,,284.64,534.0966666666669,3.879659711946498,0.0,7.0,1,1,0
S0001,Baking,2025-01-12,457.1,128,77,3.9810115992102673,0.00870927936821323,0,1,None,,,,536.7800000000003,-0.14844070196356093,,,,,,,184.0,141.33333333333334,,672.25,536.7800000000003,3.771755411851037,0.0,7.0,2,1,0
S0001,Baking,2025-01-19,561.62,148,76,2.245091959372785,0.003997528505702762,0,1,None,,,,471.3300000000003,0.19156429677720413,,,,,,,128.0,130.33333333333334,,457.1,471.3300000000003,3.6092214444597324,0.0,7.0,3,0,0
S0001,Baking,2025-01-26,580.23,154,89,1.2185746263616453,0.00210015791386458,0,1,None,,,,493.90250000000026,0.17478652163129305,,,,,,,148.0,134.75,15.100000000000014,561.62,493.90250000000026,3.6555985157772315,0.0,7.0,4,0,0
S0001,Baking,2025-02-02,548.77,155,87,8.596883123180566,0.015665730858429882,1,1,Bundle,25.0,,,567.8000000000003,-0.03351532229658384,,,,,,,154.0,153.5,-7.000000000000009,580.23,567.8000000000003,3.6967708402881643,0.0,7.0,5,0,0
S0001,Baking,2025-02-09,572.35,149,91,14.9808095696304,0.02617421083188678,0,1,None,,,,536.9300000000003,0.06596763078986034,,,,,,,155.0,146.25,8.700000000000003,548.77,536.9300000000003,3.6685005913400572,1.0,7.0,6,0,0
